x,y,prob,y_synthetic
0.8370140938040923,0.7795236750420633,0.01,3.5090152935245724
0.1448788352588145,0.0349731776723355,0.01,1.1961010902119582
0.5534295614948178,0.745135448942697,0.01,1.2548250126087745
0.774571281911296,0.0756422486692491,0.01,-0.30736256413722673
0.1022580802296736,0.4732313618193687,0.01,0.17984272577890525
0.0795216699119447,0.9044655554467262,0.01,0.31386544113032744
0.4265320012893802,0.5747955813334293,0.01,1.3211131420216486
0.1454019886103252,0.2106480018321711,0.01,0.06046947020797022
0.5935893745962618,0.2724403841041858,0.01,1.2733998585878163
0.979774574723822,0.3921536870164416,0.01,0.9271394188653403
0.0037266179610477,0.966588855643868,0.01,-0.42056152950249037
0.868650950865353,0.1322765872046589,0.01,2.6765388405871673
0.3088514828563269,0.7985024847224167,0.01,-0.2732727517890119
0.9772716474553876,0.7831601105713027,0.01,0.48367415155796234
0.3907336200835966,0.3784023096839759,0.01,-0.006924531869989425
0.5099134330974191,0.9664159089781028,0.01,0.883065520976226
0.4100386208404393,0.0539730273879536,0.01,1.2194596432332954
0.647887926598946,0.0094498804621584,0.01,1.0181783152664696
0.4327084797156225,0.7515744074861895,0.01,0.6911169568066624
0.0417960525388848,0.8324769321523564,0.01,1.3502727875536638
0.9184537347176094,0.4350890541545247,0.01,3.5577008410794493
0.7645345988264988,0.7514529704495834,0.01,1.8826541513664155
0.8990805139236706,0.2755902770603634,0.01,1.3893828651187932
0.9402566317021036,0.0494256879075947,0.01,1.6960214258341293
0.0256735923248986,0.5947515244646382,0.01,-0.28347509996722187
0.6436472458197576,0.9001751017713504,0.01,4.339290144055277
0.2699802171519891,0.6145971159993615,0.01,2.401385250673699
0.9031131253530472,0.6377395648975029,0.01,0.9694716178613337
0.522650606207669,0.5702876341408732,0.01,1.6521632697020003
0.7157860052104619,0.7104240754179002,0.01,-0.672561334218686
0.9462016028649316,0.1580961865465057,0.01,1.4306013443711376
0.1963662504944154,0.462225521161439,0.01,0.6606880541331669
0.8176546213646549,0.6235506784987513,0.01,1.8239706751683116
0.6078377968268143,0.3607453178882527,0.01,0.31666916185681093
0.3955029674827175,0.8375548203756767,0.01,2.3192708203764063
0.9233029060712564,0.5055236888345752,0.01,0.4849530780689312
0.8485722785961689,0.9417016061046544,0.01,2.986285298415453
0.9999514209653722,0.3259526082399078,0.01,0.9104981512893465
0.9242031231509584,0.902015935855609,0.01,-0.030198988129460203
0.6247087669267212,0.6890724974473289,0.01,0.8134874712296679
0.4453494539467832,0.200159056963595,0.01,2.4312293350414644
0.7327258058698984,0.3943229488881303,0.01,-0.5102777751851979
0.1688788182945537,0.8103295247403297,0.01,-0.0996008179864003
0.3332953622637702,0.3172972443432104,0.01,0.9700763131253503
0.769206292136763,0.2005328071753978,0.01,-0.03204417677792859
0.4520978618400642,0.4561654910060723,0.01,0.4519692455542206
0.067823509973371,0.3430106106323084,0.01,-0.39960936082842785
0.1443984111263027,0.9014499132141416,0.01,1.6797950357390805
