x,y,prob,y_synthetic
0.3835013711971733,0.1793449469991073,0.01,0.17601372299290402
0.4226362778797659,0.7661965596348422,0.01,0.18082457742377667
0.0137993846435714,0.3577968869064379,0.01,0.12179913412188542
1.0038082912246762,0.5764732465495493,0.01,2.8762636825334815
0.2964250394299704,0.1486850629268295,0.01,1.461949871600475
0.4911985954085852,0.771610460309228,0.01,2.2084571902984678
0.1960026603940683,0.3295476093521222,0.01,1.0849485698000239
0.2709910037162695,0.3405141586481063,0.01,0.3336999829794802
0.9008182465276732,0.5651281257398231,0.01,2.93054334379799
0.6720191894279672,0.4163709846107891,0.01,3.016465595446607
0.1136760960216651,0.3140219389309889,0.01,-0.04904792411765996
0.3449940970945568,0.8777787822834947,0.01,0.010149604680610214
0.1244751224723325,0.4679558700073074,0.01,1.9526175374899848
0.4682172393979669,0.83099603888837,0.01,1.3605423568966588
0.2772376702676469,0.1965756590404516,0.01,-0.4088592416200747
0.2179118817296559,0.4285225860615383,0.01,0.34921684007598547
0.9861453063933204,0.4955940959741515,0.01,1.2406170347634078
0.4847702746059135,0.9120240396049446,0.01,2.212243125377268
0.122496561352203,0.4143034152496533,0.01,0.06651035651475806
0.4494563613967908,0.8789980377584016,0.01,2.429944777306404
0.3762819460090729,0.2103377423593204,0.01,2.677639306476352
0.6960377781941313,0.3573985055738425,0.01,0.36099984207940905
0.963480052073272,0.5354533613883954,0.01,1.133031902691176
0.4994715182793227,0.8071025051139227,0.01,0.22162559608061505
0.238250481146664,0.1899965947921336,0.01,0.309782804558153
0.829303575423545,0.3695265729786697,0.01,3.133668920665065
0.3072384050142375,0.2209185264687987,0.01,0.38886605306875316
0.7855755066424499,0.4499703492040037,0.01,1.6051128302058053
0.8904546298938605,0.4760617464241597,0.01,1.3825761241696877
0.4382012977213243,0.2890073503980493,0.01,1.4004919096114392
0.9337455043885358,0.5223021831376166,0.01,1.5666870935294337
0.517099888758638,0.8676288069746995,0.01,2.109385614711038
0.7969210028346542,0.5011168632869138,0.01,1.4532170150215138
0.1461878502038245,0.3288243246209044,0.01,-0.07323888726848404
0.206094799565269,0.3977945054369985,0.01,-0.04090406775972222
0.7397703484874366,0.4082749851559211,0.01,1.074348441642133
0.3510824011454859,0.3133263609990601,0.01,1.6915552495804012
0.7705664634571765,0.3549951159428892,0.01,1.3391511731736438
0.4341892961179237,0.957591140897957,0.01,-0.2845259880250792
0.1867246665281954,0.2378673436512537,0.01,1.3520202059630733
0.312533342445376,0.2861095659060624,0.01,1.7020850336488018
0.0664567364193723,0.4636504577839776,0.01,-0.29942894956680666
1.0676980057580854,0.4701867601615769,0.01,2.6075467029238597
0.6049184993393166,0.4590016993735172,0.01,1.927449899882859
0.9211026475010616,0.432602410986801,0.01,1.2739357000899945
0.2364670293195146,0.4885175184913434,0.01,3.1902409898738684
0.7059666647244616,0.3935445383195332,0.01,0.04844454216661376
0.6401764976719276,0.3287781832108762,0.01,2.0223914729430623
0.909083228730072,0.6673769504509504,0.01,0.6912434014269941
0.2118093493577381,0.3526758205562193,0.01,0.4577190765013328
0.886165143772486,0.391188831041845,0.01,0.9734042183041987
0.8250599980620406,0.5898507470207511,0.01,1.7066794489929653
0.2777389068158953,0.2481653040159473,0.01,0.8379787067509772
0.3481528741027637,0.1256050850719643,0.01,0.6216162638463779
0.4389333675129316,0.8411092628201773,0.01,2.030716678524211
0.3792222477831672,0.8453862174153738,0.01,1.824546560710441
0.72067231033717,0.4726151414149008,0.01,1.4679388601136618
0.3382167713761031,0.1729679676719219,0.01,1.0114855361320862
0.2047685956954934,0.1318881613619943,0.01,0.1663306438597698
0.9578244543040286,0.440248762745741,0.01,0.5718031948822843
0.6506409904005007,0.4952757106758628,0.01,1.3239117835808718
0.1747822765602748,0.405425505040105,0.01,0.8814302086185107
