x,y,prob,y_synthetic
0.631578947368421,0.9473684210526316,0.01,1.9397878766264178
0.7368421052631579,0.0,0.01,0.24367617486800824
0.7368421052631579,0.1052631578947368,0.01,1.3181050660203173
0.7368421052631579,0.2105263157894736,0.01,3.151526473259947
0.7368421052631579,0.3157894736842105,0.01,1.4192981610377018
0.7368421052631579,0.4210526315789473,0.01,1.3726068109768643
0.7368421052631579,0.5263157894736842,0.01,1.9694970009612731
0.7368421052631579,0.631578947368421,0.01,0.46452083587482007
0.7368421052631579,0.7368421052631579,0.01,4.269152006990485
0.7368421052631579,0.8421052631578947,0.01,3.095755285943401
0.7368421052631579,0.9473684210526316,0.01,1.1128294539265728
0.8421052631578947,0.0,0.01,1.4013302925113529
0.8421052631578947,0.1052631578947368,0.01,-1.1514029937944166
0.8421052631578947,0.2105263157894736,0.01,1.3789351339070686
0.8421052631578947,0.3157894736842105,0.01,1.1599910193194178
0.8421052631578947,0.4210526315789473,0.01,1.6459232700417474
0.8421052631578947,0.5263157894736842,0.01,0.7165070997733227
0.8421052631578947,0.631578947368421,0.01,2.559897243044328
0.8421052631578947,0.7368421052631579,0.01,0.6350738515841522
0.8421052631578947,0.8421052631578947,0.01,2.8802219400304185
0.8421052631578947,0.9473684210526316,0.01,1.374067806294593
0.9473684210526316,0.0,0.01,-0.909049626083396
0.9473684210526316,0.1052631578947368,0.01,0.5523377858029862
0.9473684210526316,0.2105263157894736,0.01,2.9436155609731918
0.9473684210526316,0.3157894736842105,0.01,-0.37416863520638466
0.9473684210526316,0.4210526315789473,0.01,0.2896118916102952
0.9473684210526316,0.5263157894736842,0.01,1.7931679170446855
0.9473684210526316,0.631578947368421,0.01,0.5771640923309633
0.9473684210526316,0.7368421052631579,0.01,1.2279164190238734
0.9473684210526316,0.8421052631578947,0.01,0.9790302027764191
0.9473684210526316,0.9473684210526316,0.01,2.5286835535038996
