iteration,z_variable,pi_source,corr_y_z,corr_y_pi,corr_y_over_pi_z_over_pi,BestRandomStart_z_over_BestRandomStart_z,BestRandomStart_y_over_BestRandomStart_y,BestRandomStart_z_over_Vincent_z,BestRandomStart_y_over_Vincent_y,ABC_z_over_BestRandomStart_z,ABC_y_over_BestRandomStart_y,ABC_z_over_Vincent_z,ABC_y_over_Vincent_y,Random_z_over_BestRandomStart_z,Random_y_over_BestRandomStart_y,Random_z_over_Vincent_z,Random_y_over_Vincent_y,evaluations_ABC,evaluations_Random,Var_z_BestRandomStart,Var_y_BestRandomStart,Var_z_Vincent_z,Var_y_Vincent_y,Var_z_ABC,Var_y_ABC,Var_z_Random,Var_y_Random
100,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,8.783327331848257,1.3615717602762518,1.0000000000000033,0.14812033674965389,1.0805095988351077,0.9939776495798209,0.1230182547014039,0.10813113819834301,3322,3322,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,44.8303350897023,157104.27791809844,364.42018461826575,215204.78687050892
100,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,6.065176444937454,1.1125914854130357,1.0000000000000053,0.08662042629674635,1.1152360566896602,1.0321114797429685,0.18387528653359178,0.08035468321772413,3325,3325,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,64.86259123381922,149580.74964530265,352.7531755713672,161244.46990794793
100,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.56570595080766,1.7683547752003665,1.000000000280775,0.3544048075005758,1.0695362006824891,0.9554156176039699,0.19216541628965936,0.1914796130214383,3353,3353,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,59.80757219304995,35734.586641099064,311.229634158999,66140.2490835065
100,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,4.136550752789642,1.199963750316961,1.0000873732662985,0.1265093348969082,1.0425232651953182,1.0957900101551674,0.25204921108608747,0.11552654431001694,3316,3316,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,90.33565971993852,183941.6717272511,358.43616511354446,201428.50016870326
100,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.9928198869683,1.2637209164322656,1.0000000000000033,0.10142595008769285,1.0026284626260678,0.9848810529135963,0.2511078613634523,0.07904632677691616,3319,3319,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,103.84683871805169,127745.89036494709,413.5547097338566,163913.35092178828
100,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,5.56751788601174,2.198239464384458,1.0000000000000009,0.5306036730589277,1.052473442110695,0.9277062435530817,0.1890381788902755,0.22392662324748208,3368,3368,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,59.344316871538226,23868.11464504293,313.9276796883651,56556.51443309909
100,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.7717255930520577,1.1344943223982196,1.000000000000001,0.12282751397679037,1.0,1.0,0.36078607583186517,0.10826630997777406,3324,3324,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,155.7858961482757,189455.4224588242,431.79575539072573,214936.10112709217
100,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.5493349310239,1.3939395453376295,1.0000000000000022,0.11834137018091472,1.0289095317957666,1.1170984620266533,0.40359919729437965,0.09483837592914149,3348,3348,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,171.46453017024376,109486.21162874268,424.83863030376716,136619.2553713029
150,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,7.0263732911759655,0.8695642439523923,1.0000000006525567,0.1474862931586479,1.1401067458072343,0.9519779948659297,0.16226105549829178,0.16146444222822168,5011,5011,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,46.45206635442058,85869.0596151089,286.2798238436346,78435.28348954211
150,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,8.783327331848263,1.3615717602762536,1.000000000000004,0.14812033674965408,1.0805095988351077,0.9939776495798209,0.1230182547014039,0.10813113819834301,4981,4981,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,44.830335089702274,157104.27791809823,364.42018461826575,215204.78687050892
150,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,6.065176444937455,1.1125914854130354,1.0000000000000053,0.08662042629674632,1.1152360566896602,1.0321114797429685,0.18387528653359178,0.08035468321772413,4977,4977,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,64.8625912338192,149580.7496453027,352.7531755713672,161244.46990794793
150,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.56570596461901,1.768354777131521,1.0000000027622844,0.3544048078876081,1.077821238320872,0.9240624415317222,0.19365400331059368,0.18519596650081432,5008,5008,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,59.807572044636906,35734.58660207466,308.8372622688286,68384.36894140282
150,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,4.136550752789642,1.199963750316961,1.0000873732662985,0.1265093348969082,1.0425232651953182,1.0957900101551674,0.25204921108608747,0.11552654431001694,4982,4982,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,90.33565971993852,183941.6717272511,358.43616511354446,201428.50016870326
150,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.9928198869683,1.2637209164322656,1.0000000000000033,0.10142595008769285,1.0957187563067097,1.0512442046181085,0.2744222848325571,0.0843726180687044,4963,4963,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,103.84683871805169,127745.89036494709,378.41984582781146,153565.79654210046
150,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,5.567517886011741,2.1982394643844585,1.0000000000000009,0.5306036730589279,1.052473442110695,0.9277062435530817,0.1890381788902755,0.22392662324748208,5028,5028,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,59.34431687153822,23868.114645042926,313.9276796883651,56556.51443309909
150,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.7717255930520577,1.1344943223982196,1.000000000000001,0.12282751397679037,1.019573786487105,1.0405118692562794,0.3678480254477186,0.11265238057245344,4989,4989,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,155.7858961482757,189455.4224588242,423.50613669507754,206567.65912792596
150,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.5493349310239006,1.3939395453376309,1.0000000000000024,0.11834137018091483,1.0289095317957666,1.1170984620266533,0.40359919729437965,0.09483837592914149,4996,4996,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,171.46453017024373,109486.21162874259,424.83863030376716,136619.2553713029
200,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,7.0263732911759655,0.8695642439523923,1.0000000006525567,0.1474862931586479,1.1401067458072343,0.9519779948659297,0.16226105549829178,0.16146444222822168,6665,6665,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,46.45206635442058,85869.0596151089,286.2798238436346,78435.28348954211
200,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,8.783327331848264,1.361571760276253,1.000000000000004,0.14812033674965402,1.0805095988351077,0.9939776495798209,0.1230182547014039,0.10813113819834301,6637,6637,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,44.83033508970227,157104.2779180983,364.42018461826575,215204.78687050892
200,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,6.065176444937455,1.1125914854130354,1.0000000000000053,0.08662042629674632,1.1152360566896602,1.0321114797429685,0.18387528653359178,0.08035468321772413,6639,6639,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,64.8625912338192,149580.7496453027,352.7531755713672,161244.46990794793
200,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.565705964619011,1.7683547771315227,1.0000000027622844,0.3544048078876084,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,6688,6688,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,59.8075720446369,35734.586602074625,293.68120514009007,59845.01947708723
200,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,4.136550752789642,1.199963750316961,1.0000873732662985,0.1265093348969082,1.0425232651953182,1.0957900101551674,0.25204921108608747,0.11552654431001694,6636,6636,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,90.33565971993852,183941.6717272511,358.43616511354446,201428.50016870326
200,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.9928198869683,1.2637209164322656,1.0000000000000033,0.10142595008769285,1.0957187563067097,1.0512442046181085,0.2744222848325571,0.0843726180687044,6617,6617,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,103.84683871805169,127745.89036494709,378.41984582781146,153565.79654210046
200,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,5.567517886011741,2.1982394643844585,1.0000000000000009,0.5306036730589279,1.0733760082191524,0.8996061028774834,0.19279255679016058,0.21714390548742218,6699,6699,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,59.34431687153822,23868.114645042926,307.814356838111,58323.11651217373
200,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.7717255930520577,1.1344943223982196,1.000000000000001,0.12282751397679037,1.0520571489199324,1.164961079749062,0.3795675703096826,0.1261260373721543,6655,6655,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,155.7858961482757,189455.4224588242,410.42994274029485,184500.6711927152
200,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.5493349310239006,1.3939395453376309,1.0000000000000024,0.11834137018091483,1.0289095317957666,1.1170984620266533,0.40359919729437965,0.09483837592914149,6660,6660,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,171.46453017024373,109486.21162874259,424.83863030376716,136619.2553713029
250,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,7.0263732911759655,0.8695642439523923,1.0000000006525567,0.1474862931586479,1.1401067458072343,0.9519779948659297,0.16226105549829178,0.16146444222822168,8338,8338,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,46.45206635442058,85869.0596151089,286.2798238436346,78435.28348954211
250,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,8.783327331848264,1.361571760276253,1.000000000000004,0.14812033674965402,1.0805095988351077,0.9939776495798209,0.1230182547014039,0.10813113819834301,8296,8296,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,44.83033508970227,157104.2779180983,364.42018461826575,215204.78687050892
250,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,6.065176444937455,1.1125914854130354,1.0000000000000053,0.08662042629674632,1.1152360566896602,1.0321114797429685,0.18387528653359178,0.08035468321772413,8291,8291,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,64.8625912338192,149580.7496453027,352.7531755713672,161244.46990794793
250,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.565705964619012,1.7683547771315216,1.0000000027622846,0.3544048078876082,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,8351,8351,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,59.80757204463689,35734.58660207465,293.68120514009007,59845.01947708723
250,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,4.136550752789642,1.199963750316961,1.0000873732662985,0.1265093348969082,1.0425232651953182,1.0957900101551674,0.25204921108608747,0.11552654431001694,8291,8291,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,90.33565971993852,183941.6717272511,358.43616511354446,201428.50016870326
250,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.9928198869683,1.2637209164322656,1.0000000000000033,0.10142595008769285,1.0957187563067097,1.0512442046181085,0.2744222848325571,0.0843726180687044,8254,8254,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,103.84683871805169,127745.89036494709,378.41984582781146,153565.79654210046
250,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,5.567517886011742,2.1982394643844585,1.000000000000001,0.5306036730589279,1.0733760082191524,0.8996061028774834,0.19279255679016058,0.21714390548742218,8369,8369,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,59.344316871538204,23868.114645042926,307.814356838111,58323.11651217373
250,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.771725593052058,1.1344943223982196,1.0000000000000013,0.12282751397679037,1.0520571489199324,1.164961079749062,0.3795675703096826,0.1261260373721543,8321,8321,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,155.78589614827567,189455.4224588242,410.42994274029485,184500.6711927152
250,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.5493349310239006,1.3939395453376309,1.0000000000000024,0.11834137018091483,1.031928747418979,0.9638306727191016,0.4047835123039418,0.0818263911182348,8304,8304,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,171.46453017024373,109486.21162874259,423.5956380592294,158344.3693776155
