iteration,y_correlation_target,pi_decreasing,z_over_pi_increasing,corr_y_z,corr_y_over_pi_z_over_pi,Start_z_over_Vincent_z,Start_y_over_Vincent_y,ABC_z_over_Vincent_z,ABC_y_over_Vincent_y,Random_z_over_Vincent_z,Random_y_over_Vincent_y,evaluations_ABC,evaluations_Random,valid_ABC,valid_Random
1100,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,62743,62743,62451,62370
1150,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,65623,65623,65311,65233
1200,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,68553,68553,68204,68140
1250,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,71458,71458,71092,71030
1300,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,74363,74363,73986,73911
1350,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,77318,77318,76922,76844
1400,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,80248,80248,79829,79756
1450,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,83128,83128,82674,82618
1500,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,86133,86133,85655,85605
1550,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,89038,89038,88540,88491
1600,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,92043,92043,91517,91479
1650,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,94748,94748,94188,94169
1700,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,97578,97578,96995,96981
1750,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,100608,100608,99989,99988
1800,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,103688,103688,103013,103050
1850,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,106543,106543,105823,105887
1900,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,109373,109373,108610,108697
1950,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,112253,112253,111426,111556
2000,0.8,True,True,-0.4296347361445697,0.8000000000000004,0.9998300022770583,0.22405456959308498,187.3372492726853,0.376214703516566,0.9998300022770583,0.22405456959308498,115283,115283,114403,114566
