iteration,z_variable,pi_source,corr_y_z,corr_y_pi,corr_y_over_pi_z_over_pi,BestRandomStart_z_over_BestRandomStart_z,BestRandomStart_y_over_BestRandomStart_y,BestRandomStart_z_over_Vincent_z,BestRandomStart_y_over_Vincent_y,ABC_z_over_BestRandomStart_z,ABC_y_over_BestRandomStart_y,ABC_z_over_Vincent_z,ABC_y_over_Vincent_y,Random_z_over_BestRandomStart_z,Random_y_over_BestRandomStart_y,Random_z_over_Vincent_z,Random_y_over_Vincent_y,evaluations_ABC,evaluations_Random,Var_z_BestRandomStart,Var_y_BestRandomStart,Var_z_Vincent_z,Var_y_Vincent_y,Var_z_ABC,Var_y_ABC,Var_z_Random,Var_y_Random
100,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,2.7718701236852534,0.9674534473073649,0.45701393007270574,0.07532075440691569,1.1152360566896602,1.0321114797429685,0.18387528653359178,0.08035468321772413,3289,3289,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,141.9269456917881,172020.9575977556,352.7531755713672,161244.46990794793
100,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,2.7261083324948676,1.396152957647775,0.4898045921496617,0.279809983344804,1.0695362006824891,0.9554156176039699,0.19216541628965936,0.1914796130214383,3320,3320,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,122.10496424167454,45261.1059414744,311.229634158999,66140.2490835065
100,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,2.583450200836437,1.0845723891229586,0.6245966941361476,0.11434389710460308,1.0425232651953182,1.0957900101551674,0.25204921108608747,0.11552654431001694,3279,3279,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,144.6430208320934,203511.85449584588,358.43616511354446,201428.50016870326
100,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,2.609600307949333,1.2863316258616577,0.6535732594566842,0.10324068042586541,1.0026284626260678,0.9848810529135963,0.2511078613634523,0.07904632677691616,3260,3260,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,158.89089281954398,125500.415597967,413.5547097338566,163913.35092178828
100,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,2.920599294205439,1.72904998748161,0.5245783406539886,0.4173522899231241,1.052473442110695,0.9277062435530817,0.1890381788902755,0.22392662324748208,3309,3309,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,113.12765372194757,30344.889929762103,313.9276796883651,56556.51443309909
100,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.015196441154372,1.1268589233097246,0.7270548160344261,0.12200085749227137,1.0,1.0,0.36078607583186517,0.10826630997777406,3299,3299,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,214.2698084278963,190739.139284444,431.79575539072573,214936.10112709217
100,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.206096195981262,1.3378080602867861,0.865361459231731,0.11357597208784503,1.0289095317957666,1.1170984620266533,0.40359919729437965,0.09483837592914149,3275,3275,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,198.1420923488672,114080.01236424941,424.83863030376716,136619.2553713029
150,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,4.600293214156347,0.8725901061108365,0.6547180211639984,0.14799950790553024,1.1401067458072343,0.9519779948659297,0.16226105549829178,0.16146444222822168,5001,5001,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,70.94972932339302,85571.29330278086,286.2798238436346,78435.28348954211
150,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,4.920232549714086,1.1823082208727649,0.5601786616642862,0.1286189218422295,1.0805095988351077,0.9939776495798209,0.1230182547014039,0.10813113819834301,4960,4960,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,80.02863757164883,180924.68990359388,364.42018461826575,215204.78687050892
150,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,3.62552346946328,1.1290396256704591,0.5977605931793607,0.08790099058252979,1.1152360566896602,1.0321114797429685,0.18387528653359178,0.08035468321772413,4938,4938,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,108.50931288198392,147401.61873258962,352.7531755713672,161244.46990794793
150,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,3.820814583415824,1.5008173964387783,0.6864923548349086,0.3007863059708328,1.077821238320872,0.9240624415317222,0.19365400331059368,0.18519596650081432,4985,4985,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,87.12052186542599,42104.67381077994,308.8372622688286,68384.36894140282
150,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,3.1640107655531176,1.1620863892796813,0.7649579092857374,0.12251601447267822,1.0425232651953182,1.0957900101551674,0.25204921108608747,0.11552654431001694,4934,4934,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,118.10264531541061,189937.116794061,358.43616511354446,201428.50016870326
150,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,2.974790809764592,1.2922511057886794,0.7450350614295613,0.103715776523284,1.0957187563067097,1.0512442046181085,0.2744222848325571,0.0843726180687044,4892,4892,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,139.38517003319598,124925.5295037418,378.41984582781146,153565.79654210046
150,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,3.429253004471764,1.7360857744970988,0.615939288329488,0.4190505646078268,1.052473442110695,0.9277062435530817,0.1890381788902755,0.22392662324748208,4962,4962,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,96.34767256443118,30221.912029884956,313.9276796883651,56556.51443309909
150,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.313270987618417,1.2561828548330884,0.8345959619585518,0.13600228235012432,1.019573786487105,1.0405118692562794,0.3678480254477186,0.11265238057245344,4935,4935,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,186.66025627860947,171102.5590742131,423.50613669507754,206567.65912792596
150,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.3695175500640446,1.2945294386275457,0.9294649836819874,0.10990174431819281,1.0289095317957666,1.1170984620266533,0.40359919729437965,0.09483837592914149,4920,4920,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,184.4765894149166,117893.92771192062,424.83863030376716,136619.2553713029
200,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,5.05113021617823,0.8897269803208382,0.7188815638101401,0.15090608332090294,1.1401067458072343,0.9519779948659297,0.16226105549829178,0.16146444222822168,6680,6680,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,64.61713406382667,83923.11973746073,286.2798238436346,78435.28348954211
200,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,6.139171536778389,1.2464393300349206,0.6989573887924949,0.13559550711108087,1.0805095988351077,0.9939776495798209,0.1230182547014039,0.10813113819834301,6620,6620,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,64.13886713058497,171615.85251476447,364.42018461826575,215204.78687050892
200,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,4.049371382704656,1.2071314823551975,0.6676427997547623,0.09398080514611624,1.1152360566896602,1.0321114797429685,0.18387528653359178,0.08035468321772413,6584,6584,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,97.15163745889988,137865.90016885425,352.7531755713672,161244.46990794793
200,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.360451983447507,1.6544929232824659,0.9631216654869657,0.3315851853995467,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,6672,6672,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,62.09762935776448,38193.833311313785,293.68120514009007,59845.01947708723
200,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,3.588779220747956,1.17707892889731,0.867653511005529,0.12409664239993083,1.0425232651953182,1.0957900101551674,0.25204921108608747,0.11552654431001694,6576,6576,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,104.12399822700168,187517.8739731392,358.43616511354446,201428.50016870326
200,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.1727560348846913,1.3435770092088182,0.7946153657568905,0.1078351817264468,1.0957187563067097,1.0512442046181085,0.2744222848325571,0.0843726180687044,6538,6538,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,130.6881834825021,120153.2569670195,378.41984582781146,153565.79654210046
200,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,4.351042364530446,1.8720038627425049,0.7815048740952126,0.4518580171290899,1.0733760082191524,0.8996061028774834,0.19279255679016058,0.21714390548742218,6621,6621,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,75.93595233842164,28027.629962429724,307.814356838111,58323.11651217373
200,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.3854694990465513,1.169634827225414,0.8606441795776104,0.12663204676518688,1.0520571489199324,1.164961079749062,0.3795675703096826,0.1261260373721543,6566,6566,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,181.01080544660508,183763.42438174452,410.42994274029485,184500.6711927152
200,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.5084328038851686,1.3098313176772238,0.9839557656230371,0.11120082887256848,1.0289095317957666,1.1170984620266533,0.40359919729437965,0.09483837592914149,6577,6577,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,174.26040494988456,116516.65218171083,424.83863030376716,136619.2553713029
250,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,5.552062873747193,0.8950863629067548,0.7901747668804843,0.15181508513038755,1.1401067458072343,0.9519779948659297,0.16226105549829178,0.16146444222822168,8350,8350,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,58.78707892447693,83420.62508988715,286.2798238436346,78435.28348954211
250,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,6.546229854830863,1.191720128374891,0.7453018209960501,0.1296428083161886,1.0805095988351077,0.9939776495798209,0.1230182547014039,0.10813113819834301,8287,8287,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,60.1505776945365,179495.79195542747,364.42018461826575,215204.78687050892
250,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,4.52867989017475,1.1812304953308743,0.7466691086876492,0.09196429273615432,1.1152360566896602,1.0321114797429685,0.18387528653359178,0.08035468321772413,8242,8242,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,86.86925771955733,140888.9027966097,352.7531755713672,161244.46990794793
250,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.391677307803903,1.6479179127721366,0.9687319734409156,0.33026745472304064,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,8357,8357,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,61.73799755716453,38346.22248889679,293.68120514009007,59845.01947708723
250,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,3.6614060354447777,1.2420410752892452,0.8852123818328383,0.130945447567044,1.0425232651953182,1.0957900101551674,0.25204921108608747,0.11552654431001694,8227,8227,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,102.0586183561221,177710.17612602038,358.43616511354446,201428.50016870326
250,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.729488696176327,1.4872439709900012,0.9340488180667962,0.11936585903454038,1.0957187563067097,1.0512442046181085,0.2744222848325571,0.0843726180687044,8182,8182,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,111.17924107327084,108546.51744527528,378.41984582781146,153565.79654210046
250,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,4.7089494519951804,1.9586869273039749,0.8457897304337918,0.47278128467728636,1.0733760082191524,0.8996061028774834,0.19279255679016058,0.21714390548742218,8284,8284,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,70.16438570506352,26787.247528835607,307.814356838111,58323.11651217373
250,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.440369693317503,1.202761794408955,0.8804514052310342,0.13021858126290367,1.0520571489199324,1.164961079749062,0.3795675703096826,0.1261260373721543,8206,8206,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,176.93866489701043,178702.1354737271,410.42994274029485,184500.6711927152
250,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.519669674152752,1.3204202459354069,0.9883635310095452,0.11209979775756215,1.031928747418979,0.9638306727191016,0.4047835123039418,0.0818263911182348,8215,8215,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,173.48326277792236,115582.26294113859,423.5956380592294,158344.3693776155
