iteration,y_correlation_target,pi_decreasing,z_over_pi_increasing,corr_y_z,corr_y_over_pi_z_over_pi,Start_z_over_Vincent_z,Start_y_over_Vincent_y,ABC_z_over_Vincent_z,ABC_y_over_Vincent_y,Random_z_over_Vincent_z,Random_y_over_Vincent_y,evaluations_ABC,evaluations_Random,valid_ABC,valid_Random
800,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,46264,46264,46017,45974
850,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,49344,49344,49070,49045
900,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,52399,52399,52098,52086
950,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,55504,55504,55178,55173
1000,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,58584,58584,58228,58227
1050,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,61714,61714,61325,61334
1100,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,64669,64669,64255,64267
1150,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,67774,67774,67339,67353
1200,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,70829,70829,70370,70390
1250,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,73834,73834,73344,73383
1300,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,76739,76739,76218,76268
1350,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,79694,79694,79135,79204
1400,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,82774,82774,82182,82267
1450,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,85704,85704,85075,85177
1500,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,88634,88634,87966,88090
1550,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,91589,91589,90881,91020
1600,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,94594,94594,93851,94007
1650,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,97424,97424,96632,96820
1700,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,100579,100579,99734,99957
1750,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,103709,103709,102815,103065
1800,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,106689,106689,105731,106025
1850,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,109694,109694,108661,109013
1900,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,112599,112599,111501,111902
1950,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,115429,115429,114238,114716
2000,0.9,True,True,-0.4400356595596672,0.9,0.9998300022770583,0.3071937692638214,417.4072108149716,2.042952890828446,0.9998300022770583,0.3071937692638214,118309,118309,117038,117576
