N,n,ite,rho,Method,D,V,M,L,HT
100,4,5000,0,Wave,-0.43653291779076686,0.04400000000000005,-0.2247757661361715,0.25322402458977833,232.27464547205878
100,4,5000,0,Wave,0.31496488076987283,0.2192000000000003,-0.31509511023316616,0.5780224549696893,196.33935580322682
100,4,5000,0,Wave,-0.11940672031671545,0.03760000000000005,-0.5529647571479775,0.2517064281344163,229.57771227570578
100,4,5000,0,Wave,0.21317847790012823,0.14480000000000023,-0.45386431359327667,0.40194978409295656,187.20387289125318
100,4,5000,0,Wave,0.16952443615798055,0.03280000000000004,-0.4814978027395067,0.25803108550570103,213.3775694976556
100,4,5000,0,Wave,0.46489020345029264,0.08880000000000013,-0.37030644832576637,0.39227440632018257,205.7293967851609
100,4,5000,0,Wave,0.24477051561629126,0.08320000000000013,-0.3587287653335707,0.30192177482689286,187.30938849313603
100,4,5000,0,Wave,-0.14192936313041277,0.09040000000000013,-0.36358526455883183,0.3524336056158461,242.32291229014288
100,4,5000,0,Wave,-0.21403943246557924,0.1952000000000003,-0.3135902270187749,0.43939994934505294,173.3060965558931
100,4,5000,0,Wave,-0.2031225598982443,0.09840000000000015,-0.31767732790385333,0.4273012388517948,284.94651027815644
100,4,5000,0,Wave,0.07927795264618336,0.08960000000000012,-0.447754734131542,0.36310086713202777,216.208053705677
100,4,5000,0,Wave,0.4509879918364694,0.16960000000000025,-0.38469975250533267,0.4786106687335658,202.95545828603187
100,4,5000,0,Wave,-0.3979242430075365,0.05360000000000008,-0.2632862331471672,0.24009737632647662,211.79131580723913
100,4,5000,0,Wave,0.2881852378715584,0.08240000000000011,-0.327326835353991,0.29880015064214543,167.74474113065563
100,4,5000,0,Wave,-0.06898779269572539,0.09520000000000015,-0.3380933089301155,0.3293006371924784,140.7533104979958
100,4,5000,0,Wave,-0.0702857375400332,0.05520000000000008,-0.30555555555555697,0.28781907637500587,214.59951051039855
100,4,5000,0,Wave,0.18121096612702323,0.01760000000000002,-0.306924907022425,0.18854763761496787,219.1015879275704
100,4,5000,0,Wave,-0.3769654977562686,0.07920000000000012,-0.14449797212626772,0.3648584291076256,210.6949923255654
100,4,5000,0,Wave,-0.24847792444287015,0.06560000000000009,-0.3246813573992841,0.24254133747681791,204.40441995537503
100,4,5000,0,Wave,0.2654838914670775,0.2000000000000003,-0.2401795593335788,0.4821369571355064,256.1741043373124
100,4,5000,0,Wave,-0.14729057674535373,0.08240000000000013,-0.2805446500619734,0.3403584893628104,189.51863864705757
100,4,5000,0,Wave,0.19991476899829247,0.014400000000000013,-0.49236596391733123,0.19851060334534648,215.10763315418336
100,4,5000,0,Wave,-0.34033163824764634,0.3216000000000003,-0.1538643637241656,0.5868677947340926,165.16486969739645
100,4,5000,0,Wave,-0.122250282497825,0.15440000000000023,-0.2426427752165551,0.4085979035728153,201.366967071151
100,4,5000,0,Wave,0.5934238011990003,0.19760000000000028,-0.37348728709715173,0.528310179412068,233.6555566329879
100,4,5000,0,Wave,-0.02439213497175833,0.1448000000000002,-0.4330011970711778,0.4452109836007494,236.49983028177417
100,4,5000,0,Wave,0.10379626967465716,0.07760000000000011,-0.5007304605793891,0.3213880328966303,230.64748493388583
100,4,5000,0,Wave,0.21525320255298697,0.10560000000000012,-0.41366956422496276,0.4817644021696491,169.23399879858135
100,4,5000,0,Wave,-0.31716715840531307,0.041600000000000054,-0.10621664281538022,0.27653649381893364,222.173187199986
100,4,5000,0,Wave,0.33486220469921957,0.06960000000000009,-0.3678260598380861,0.2972978920667448,229.07232778479315
100,4,5000,0,Wave,-0.24160888849766882,0.11280000000000018,-0.24206145913796404,0.2783562745599435,164.12159924035527
100,4,5000,0,Wave,-0.15394694563171324,0.11120000000000016,-0.3974304557548313,0.3074073699810755,193.20005868180783
100,4,5000,0,Wave,0.2390774400582211,0.07760000000000011,-0.36869942799071437,0.2816979251717205,216.62805135249477
100,4,5000,0,Wave,0.17336418501723733,0.10560000000000017,-0.5624005575838967,0.3769779074329163,256.35334591072706
100,4,5000,0,Wave,-0.1834143352729719,0.11040000000000016,-0.16280428619079446,0.37128646656186054,146.47427245660555
100,4,5000,0,Wave,0.2179786496723706,0.09680000000000014,-0.6338562626601729,0.33709284610949475,265.5568292005799
100,4,5000,0,Wave,0.23650655870988646,0.015200000000000016,-0.4811252243246885,0.18799118219943822,183.72390289187734
100,4,5000,0,Wave,-0.170356553997607,0.1480000000000002,-0.17331343552554476,0.4021798201279703,250.9729666145529
100,4,5000,0,Wave,0.2947916773687984,0.07760000000000011,-0.2764914594361553,0.32587517806211963,196.05349747398998
100,4,5000,0,Wave,0.10738298622443497,0.11600000000000019,-0.16791325596329423,0.3056052629754307,192.5744639837748
100,4,5000,0,Wave,0.3299406950921894,0.18640000000000026,-0.5624005575838964,0.5260671048519233,230.81745696381168
100,4,5000,0,Wave,0.2571769391987235,0.14000000000000015,-0.4477547341315421,0.5100108563097652,168.13619018735295
100,4,5000,0,Wave,-0.36789303105600196,0.050400000000000056,-0.3795360576382928,0.2957868469548265,234.2097820457344
100,4,5000,0,Wave,0.20092777516801708,0.12560000000000018,-0.3450435125853213,0.44283616698644557,221.03138027601344
100,4,5000,0,Wave,0.15744465317650158,0.03280000000000004,-0.41247117563923275,0.21334186001807992,194.9677538272632
100,4,5000,0,Wave,0.1935243526247529,0.2000000000000002,-0.22971924242152697,0.47932997507092434,285.3561009533359
100,4,5000,0,Wave,0.3830307527070612,0.04000000000000005,-0.1776244710646424,0.31791401676269476,212.23322565011705
100,4,5000,0,Wave,0.6785215708308419,0.1416000000000002,-0.3118047822311648,0.49873211468483936,198.32156000586116
100,4,5000,0,Wave,-0.10537434732409431,0.05520000000000007,-0.3535533905932727,0.25181805690498826,208.8226394320705
100,4,5000,0,Wave,0.3004514553886958,0.16720000000000027,-0.2309401076758519,0.515803089201826,198.7255316695924
100,4,5000,0,Wave,0.11667062004211182,0.3080000000000005,-0.2982608190306726,0.5191157304324101,246.077656245247
100,4,5000,0,Wave,0.4382079861483765,0.11920000000000018,-0.24519226085470477,0.378287034357185,244.09726718826624
100,4,5000,0,Wave,-0.2726901931239336,0.07760000000000011,-0.3513909642493621,0.3617836756866107,284.4036392593464
100,4,5000,0,Wave,-0.07151567030488237,0.0792000000000001,-0.4899789435061084,0.30515212018778837,194.83856602140202
100,4,5000,0,Wave,0.3219977791293012,0.1352000000000002,-0.42680503093949507,0.3919038137529577,173.85430530510422
100,4,5000,0,Wave,-0.09861943950346608,0.09760000000000014,-0.21230194390211132,0.3918634036588914,202.02957486695368
100,4,5000,0,Wave,0.3511333680204851,0.28080000000000044,-0.31509511023316567,0.587005507728834,179.8458248796482
100,4,5000,0,Wave,0.6192815640599076,0.2040000000000003,-0.29793978576556507,0.5385559499813836,136.46881605846235
100,4,5000,0,Wave,0.28485726399571243,0.16640000000000027,-0.18762925709191544,0.4325323908183039,155.28100693708794
100,4,5000,0,Wave,0.06891524573470593,0.01040000000000001,-0.46035239754718116,0.18275377515931895,214.42677427238547
100,4,5000,0,Wave,0.12537719831638522,0.27120000000000044,-0.3055090635699998,0.5163337202297968,152.687051104323
100,4,5000,0,Wave,-0.05011888248924555,0.05600000000000008,-0.4597847762714553,0.2535019475274172,177.88575577411623
100,4,5000,0,Wave,0.35178531762572546,0.16000000000000023,-0.35538025702667664,0.4831887024831919,192.41850680727111
100,4,5000,0,Wave,0.18771389864285432,0.07120000000000011,-0.5819004317996561,0.34049420391705365,206.75336065952376
100,4,5000,0,Wave,0.2098818866547251,0.036000000000000046,-0.4133972773238782,0.24778574128848707,227.76192141319254
100,4,5000,0,Wave,0.17682102475628103,0.025600000000000026,-0.42687850501627594,0.21523478999318002,151.96410761846855
100,4,5000,0,Wave,0.2895407947083728,0.3224000000000005,-0.3160128643501461,0.5967293969109723,199.4019191074891
100,4,5000,0,Wave,-0.2750786168394816,0.08480000000000013,-0.43212081072511044,0.35759494245976997,187.15778142895397
100,4,5000,0,Wave,-0.09348125946521213,0.28400000000000036,-0.34514546568737353,0.5649395576309914,225.7151819368308
100,4,5000,0,Wave,0.19050089946322724,0.08320000000000013,-0.47202748652241144,0.37452996672768846,269.64269740012725
100,4,5000,0,Wave,0.18306370199775007,0.23600000000000038,-0.3008832799266932,0.5367275901961838,156.03431041763582
100,4,5000,0,Wave,0.1500148446350707,0.0744000000000001,-0.4720274865224112,0.2728615621986135,194.68130025695604
100,4,5000,0,Wave,0.12046552423434934,0.14640000000000022,-0.24836130503574022,0.46556170393345464,129.36251559487795
100,4,5000,0,Wave,-0.30981223475759206,0.08720000000000012,-0.25664798744410555,0.26352081612014927,233.85295109148169
100,4,5000,0,Wave,0.10099118457227052,0.07840000000000012,-0.6338562626601727,0.3310471285405526,198.63508122067378
100,4,5000,0,Wave,0.41244810687187056,0.07920000000000012,-0.38089410770598925,0.32487245066242443,182.8899100139167
100,4,5000,0,Wave,0.1390138067847951,0.1424000000000002,-0.30555555555555675,0.5103808524958625,238.7642760087212
100,4,5000,0,Wave,-0.21968874357901524,0.018400000000000017,-0.34163125982668635,0.21225857041393328,231.74627026405193
100,4,5000,0,Wave,-0.08615835656539302,0.07360000000000011,-0.39743045575483066,0.3175339199907648,225.3674351204101
100,4,5000,0,Wave,0.5505043389106435,0.15360000000000024,-0.3864486678073002,0.4326118997467056,183.7799699377758
100,4,5000,0,Wave,0.33903379735475137,0.08880000000000013,-0.3891847108726054,0.40195800409662297,212.18733798789464
100,4,5000,0,Wave,0.3813155020919041,0.20880000000000035,-0.30498578997347536,0.4849797019736756,156.25130522369213
100,4,5000,0,Wave,0.05564882225758744,0.11600000000000013,-0.5049193032800983,0.42968859989999947,155.20138354460704
100,4,5000,0,Wave,0.21445936241870986,0.1720000000000002,-0.1359255332061168,0.5129567609221215,194.58050924706492
100,4,5000,0,Wave,0.21175286176559088,0.13360000000000022,-0.4564354645876383,0.4239227951405297,229.49958853223202
100,4,5000,0,Wave,-0.35636088284199985,0.04720000000000006,-0.3517083505201892,0.2775243253157043,190.87459135672185
100,4,5000,0,Wave,-0.213979131337968,0.06000000000000008,-0.3198816391082007,0.3708238329629081,226.6842525557651
100,4,5000,0,Wave,0.11426851226028557,0.039200000000000054,-0.1933483399075752,0.3348444795571261,221.82727271174713
100,4,5000,0,Wave,0.08071574071478613,0.058400000000000084,-0.39972816850411164,0.27240160287517995,164.52158356966623
100,4,5000,0,Wave,0.35196352027504885,0.1480000000000002,-0.4892178027182744,0.5116158136946418,167.67650407557704
100,4,5000,0,Wave,0.23540167813423526,0.12880000000000022,-0.3946376321235717,0.3497729551263983,236.32798973130247
100,4,5000,0,Wave,-0.2574473966687876,0.012800000000000013,-0.4321208107251101,0.1700606190722257,187.73393494961354
100,4,5000,0,Wave,0.28139119568194276,0.1912000000000002,-0.33982300948245125,0.5590783925257439,179.32240968926735
100,4,5000,0,Wave,0.22906675276050367,0.10800000000000017,-0.29898700908185016,0.4077051950984349,201.46379887485435
100,4,5000,0,Wave,0.19944068773690632,0.17040000000000025,-0.35803509496844543,0.535178480870766,192.66988787195174
100,4,5000,0,Wave,0.23644918475904314,0.05040000000000007,-0.45684927742384784,0.26736382935737246,227.07403072882502
100,4,5000,0,Wave,0.0299229445503885,0.03120000000000004,-0.5026090374675871,0.2607372695615731,233.8325442437485
100,4,5000,0,Wave,0.2651793660114886,0.11760000000000019,-0.33156527135913333,0.40578715149176503,191.13107876612548
100,4,5000,0,Wave,0.13986679626706747,0.12240000000000019,-0.4637320275384573,0.40350259570144503,158.74053459453606
100,4,5000,0,Wave,0.2340335405658484,0.05920000000000007,-0.20192307692307873,0.3115364063364958,185.49312867568278
100,4,5000,0,Wave,0.2757392818371719,0.2784000000000004,-0.04436646087377814,0.5089433956249823,186.0974155314353
100,4,5000,0,Wave,0.1064746789952847,0.09200000000000014,-0.6338562626601719,0.3598312885292285,186.41910792436332
100,4,5000,0,Wave,-0.3788982182546309,0.06080000000000009,-0.21703710691624511,0.24192203546562857,262.84621128156516
100,4,5000,0,Wave,0.09626225226278728,0.14080000000000023,-0.35007002100700196,0.38909276093432776,210.4602894188373
100,4,5000,0,Wave,0.30478444645696967,0.10480000000000016,-0.41339727732387843,0.40086650459784473,209.93929007844105
100,4,5000,0,Wave,0.119682057088379,0.05840000000000008,-0.4564354645876382,0.25824170158930565,211.3984584804242
100,4,5000,0,Wave,0.18489192743147143,0.06800000000000009,-0.3886228291113672,0.2901021298106911,204.6058373135289
100,4,5000,0,Wave,0.6851846849166823,0.020800000000000023,-0.2607344552228428,0.3603514906451121,166.7138641267305
100,4,5000,0,Wave,0.318917335791828,0.16400000000000026,-0.3830654388414381,0.46719756851900657,152.36939104140407
100,4,5000,0,Wave,0.4362391282468404,0.021600000000000025,-0.32356771127042694,0.2726298391708336,207.99430366339726
100,4,5000,0,Wave,0.3949751961901192,0.01680000000000002,-0.2447772099699514,0.2820746682852154,186.86493145076818
100,4,5000,0,Wave,0.17448685902094377,0.03280000000000004,-0.419313934688768,0.26113920304688343,205.64041669928508
100,4,5000,0,Wave,0.1474960856709203,0.2456000000000003,-0.24519226085470525,0.523138047404179,174.5287084571933
100,4,5000,0,Wave,0.3323396106976495,0.1320000000000002,-0.378933692919679,0.38826064213304823,252.21523301190226
100,4,5000,0,Wave,0.0226018518421243,0.03760000000000005,-0.46131568442325255,0.2518579646434451,176.36053002662385
100,4,5000,0,Wave,-0.04134704450024022,0.0712000000000001,-0.6454972243679045,0.31363926440592443,219.31730176030112
100,4,5000,0,Wave,-0.28478166649932635,0.10160000000000015,-0.20510838105161136,0.24977689145966658,258.46080845604587
100,4,5000,0,Wave,0.3990347516078636,0.1944000000000003,-0.4006938426723794,0.4433216494016945,181.1827015428152
100,4,5000,0,Wave,0.233832490389633,0.11040000000000016,-0.4191741549865399,0.36169485244082317,211.7480644640126
100,4,5000,0,Wave,0.32289058251481884,0.0664000000000001,-0.32519376190869836,0.2928757985097083,220.86649301392356
100,4,5000,0,Wave,0.12244030290772752,0.045600000000000064,-0.37267799624996506,0.24025035624702323,201.22176857941707
100,4,5000,0,Wave,-0.28049371021590996,0.023200000000000026,-0.3370551664249352,0.16596778571712054,203.43719962864432
100,4,5000,0,Wave,0.3623363099107029,0.048800000000000066,-0.28247452706976367,0.3698672803178956,198.46864119314625
100,4,5000,0,Wave,0.5117958291210825,0.14480000000000023,-0.3481553119113976,0.4690832132458483,185.84619106776034
100,4,5000,0,Wave,-0.3501339944411757,0.08240000000000011,-0.4277926319464965,0.3632067694469782,251.63009896495961
100,4,5000,0,Wave,0.3316814548136075,0.03280000000000004,-0.38089410770598997,0.26019085588525254,208.91945070528317
100,4,5000,0,Wave,0.07744585577228727,0.05600000000000008,-0.43925737232135087,0.23996671050488833,204.56796299090792
100,4,5000,0,Wave,0.1950948717689308,0.045600000000000064,-0.4477547341315422,0.26057665720049333,221.33473707440396
100,4,5000,0,Wave,-0.3742099215062464,0.047200000000000054,-0.24504901470489804,0.21514126253110558,258.6204605050733
100,4,5000,0,Wave,0.4690156190906595,0.0728000000000001,-0.3077287274483346,0.3771840210973671,199.44233025483902
100,4,5000,0,Wave,-0.2648236011518752,0.033600000000000046,-0.33230320517272477,0.2811958333693109,192.66568538456767
100,4,5000,0,Wave,0.16879326973331077,0.048800000000000066,-0.46394680381623615,0.2865413270378469,170.746219743375
100,4,5000,0,Wave,-0.17760427785376753,0.03360000000000004,-0.1504823163572111,0.23027529834233604,252.16032587242645
100,4,5000,0,Wave,-0.12839144276183584,0.0024000000000000002,-0.4882356669999523,0.12600752823160233,184.13465565115584
100,4,5000,0,Wave,0.1092259668575634,0.11120000000000013,-0.2493019253197464,0.4124808214085117,229.54660369915143
100,4,5000,0,Wave,0.358523874453892,0.17360000000000025,-0.31980653026036976,0.45726258776189976,255.48462108775675
100,4,5000,0,Wave,0.10816537059518525,0.07600000000000011,-0.41355733388717086,0.22358739737980513,235.30081117277825
100,4,5000,0,Wave,0.11039554414006295,0.04800000000000006,-0.4086740370499563,0.2880046235173404,215.21905792826323
100,4,5000,0,Wave,-0.2609041494500487,0.061600000000000085,-0.3293683097741539,0.30385985456975384,228.93993346763105
100,4,5000,0,Wave,0.22781132808227622,0.08480000000000013,-0.20120844416424852,0.2654179782751969,217.5372923089655
100,4,5000,0,Wave,0.21200192651313698,0.17040000000000022,-0.24638186416314453,0.4316370982029822,260.81425980241545
100,4,5000,0,Wave,-0.14596760425774724,0.05360000000000008,-0.4277264617605119,0.2543251177936231,212.4020869534002
100,4,5000,0,Wave,-0.04134704450024022,0.0712000000000001,-0.6454972243679045,0.31363926440592443,219.31730176030112
100,4,5000,0,Wave,0.10800554191247072,0.10320000000000012,-0.5455447255899819,0.4077621581945185,168.2848644972156
100,4,5000,0,Wave,0.11210143224308435,0.1416000000000002,-0.4136695642249622,0.453405577947789,226.5355032202676
100,4,5000,0,Wave,0.15902212746421462,0.18480000000000027,-0.2948459875572364,0.44095766500975453,161.8503419734605
100,4,5000,0,Wave,-0.16043102370592643,0.07600000000000011,-0.22474415069734766,0.3057330452386314,191.05453104470513
100,4,5000,0,Wave,-0.09415835773199313,0.048800000000000066,-0.46413607405756346,0.22445686702712675,209.47764586404764
100,4,5000,0,Wave,0.502804299556309,0.12480000000000016,-0.21568251068643812,0.5001691765319477,142.98295981153086
100,4,5000,0,Wave,-0.11179009409380145,0.2848000000000004,-0.250186108862224,0.5514329398080271,178.39997923815878
100,4,5000,0,Wave,-0.15434459516428722,0.11920000000000018,-0.3036711517244949,0.3801839799579971,256.4437642562722
100,4,5000,0,Wave,0.10539202665703637,0.11280000000000012,-0.28454340915974197,0.4566643754346148,262.32063002780995
100,4,5000,0,Wave,0.016062763274382906,0.0728000000000001,-0.6020450099286042,0.30539976819852444,164.77733366961223
100,4,5000,0,Wave,-0.35331200189523193,0.016800000000000016,-0.255222885633368,0.11660994132507287,204.53176973037904
100,4,5000,0,Wave,0.22895857625555843,0.15120000000000025,-0.4124711756392327,0.4567791334556733,263.52832194554327
100,4,5000,0,Wave,-0.5552387146250932,0.06560000000000009,-0.22710073496485572,0.29503488941295336,240.88165108473638
100,4,5000,0,Wave,-0.270338649147004,0.01040000000000001,-0.19739549849605278,0.2405714002905787,213.73794918940035
100,4,5000,0,Wave,0.1524118768387952,0.07280000000000011,-0.3251390897106563,0.3387962647798639,188.07884209254485
100,4,5000,0,Wave,-0.11231661904103349,0.02480000000000003,-0.48132991492076704,0.14552897153398942,213.74938255468916
100,4,5000,0,Wave,0.6106010459917918,0.3144000000000005,-0.34482815410430134,0.5886339676615717,144.11708142703725
100,4,5000,0,Wave,0.28996159166585045,0.08640000000000013,-0.45684927742384723,0.3934983022390383,220.0897051290695
100,4,5000,0,Wave,0.4175587920749102,0.05840000000000008,-0.3703064483257657,0.3265642199557324,199.43527161183647
100,4,5000,0,Wave,0.09525493935184795,0.09040000000000012,-0.5455447255899807,0.35739698126431124,223.48060376690103
100,4,5000,0,Wave,-0.04460469356448767,0.0744000000000001,-0.5211684385622205,0.31088087047762175,230.46209714575053
100,4,5000,0,Wave,-0.13638825017066927,0.15120000000000022,-0.29545720551537114,0.42222773551015425,170.8408937404665
100,4,5000,0,Wave,-0.06998594111191069,0.17360000000000025,-0.3753232480558825,0.43567771945357975,265.1284484628169
100,4,5000,0,Wave,0.21581107144720751,0.14160000000000014,-0.5784354016961107,0.5097823082849888,170.55566447000894
100,4,5000,0,Wave,0.0867716951221062,0.09680000000000015,-0.36829105049178135,0.3204004477629287,201.17507751120547
100,4,5000,0,Wave,-0.30900112968547083,0.06000000000000008,-0.28491567512268884,0.22310072276580875,250.65440588007263
100,4,5000,0,Wave,0.32410231869872375,0.1496000000000002,-0.43300119707117785,0.47412334042788246,205.00380846144225
100,4,5000,0,Wave,0.1369605996037098,0.039200000000000054,-0.16909021951017775,0.24478835326297402,237.60155775209097
100,4,5000,0,Wave,0.38681966942241275,0.05040000000000007,-0.35773276121669295,0.3001418350233811,212.66656393423781
100,4,5000,0,Wave,-0.12257428051787542,0.11440000000000018,-0.36358526455883156,0.35551575988188144,238.32328087681486
100,4,5000,0,Wave,0.36269456068439215,0.04880000000000006,-0.41330871585847745,0.3065702630846891,216.17150625148258
100,4,5000,0,Wave,-0.2726954617121755,0.026400000000000028,-0.13740214083016158,0.2495118558755213,190.00127169671043
100,4,5000,0,Wave,0.13149544556541434,0.1288000000000002,-0.38575837490522963,0.3800250491929577,209.43026148403533
100,4,5000,0,Wave,0.1233728786402415,0.10720000000000017,-0.5572522642034614,0.3451244392433891,188.28234990916982
100,4,5000,0,Wave,0.42706103579993815,0.1448000000000002,-0.4616494761510678,0.5004307587205529,177.37169940851854
100,4,5000,0,Wave,0.4056888029532134,0.1944000000000003,-0.6138245895861696,0.502569310932771,224.32686836944458
100,4,5000,0,Wave,-0.17605478983913062,0.0728000000000001,-0.4656218284135337,0.35429698161200257,155.79693149855623
100,4,5000,0,Wave,-0.14474308268305408,0.09840000000000015,-0.34510571758123315,0.3991594820929729,269.1908118101181
100,4,5000,0,Wave,0.12869333286735343,0.13760000000000014,-0.3101175975302352,0.4485962559794353,153.99470168552287
100,4,5000,0,Wave,-0.31343610842014813,0.05840000000000008,-0.22747999089884766,0.20615290627810123,248.23919214935586
100,4,5000,0,Wave,0.36229026614111615,0.25200000000000033,-0.28941600691942715,0.5660512556612188,123.52502862719257
100,4,5000,0,Wave,0.10903451331462513,0.05360000000000008,-0.2523342462196094,0.3279448125892477,185.9141301037689
100,4,5000,0,Wave,-0.03646885270916826,0.01840000000000002,-0.4392573723213508,0.16535774545084533,222.72149000194756
100,4,5000,0,Wave,-0.3199504714837949,0.007200000000000004,-0.35393412663587803,0.20644776917009874,211.07356633907716
100,4,5000,0,Wave,0.17221458774625137,0.039200000000000054,-0.42146361521176223,0.20281159505651764,210.74109133007573
100,4,5000,0,Wave,0.3337462733413106,0.14160000000000023,-0.2611867426416503,0.39744948399824753,175.39415009589487
100,4,5000,0,Wave,0.13410025114704804,0.029600000000000036,-0.3311330892662606,0.19331975401994503,229.27103585226612
100,4,5000,0,Wave,-0.3535243864845783,0.10960000000000017,-0.11035457492100152,0.3844114371110078,190.9197416981562
100,4,5000,0,Wave,-0.1281069371248089,0.05360000000000007,-0.4603523975471814,0.30796651464113417,277.6549603611345
100,4,5000,0,Wave,0.37843224283532495,0.3176000000000005,-0.29122480220805735,0.5507947046549514,248.20267179236794
100,4,5000,0,Wave,0.38957926965863715,0.09200000000000012,-0.1967477507351874,0.36376684416797295,183.64972358761042
100,4,5000,0,Wave,-0.1291132975099773,0.1256000000000002,-0.4299780316806862,0.34739521555253955,184.6642034761151
100,4,5000,0,Wave,-0.12968680038111724,0.05840000000000008,-0.3335881488030955,0.3057404332927004,201.70268971137213
100,4,5000,0,Wave,-0.04882410059305509,0.08720000000000012,-0.2881269379014858,0.31420466352664495,219.25593095065005
100,4,5000,0,Wave,-0.11603269031032579,0.007200000000000004,-0.3787359308024561,0.16197429234913396,182.79530995689052
100,4,5000,0,Wave,-0.2950171500540184,0.34640000000000043,-0.09919979117236352,0.6046836799967433,238.235216110694
100,4,5000,0,Wave,0.12626841784442583,0.0744000000000001,-0.20245779780388393,0.27207183305222693,175.78655441561943
100,4,5000,0,Wave,0.1847386688567283,0.19280000000000028,-0.2883591777121169,0.48809024470571577,233.9473906554469
100,4,5000,0,Wave,0.3424005606112006,0.11760000000000016,-0.5095246653650708,0.4763165696562823,184.58586634877588
100,4,5000,0,Wave,-0.13670159050131886,0.048800000000000066,-0.4115581677261333,0.261777908821601,231.83878551747495
100,4,5000,0,Wave,0.6515273302178615,0.015200000000000016,-0.2552859968171817,0.35305530197293855,211.1116951675781
100,4,5000,0,Wave,-0.33762176524639564,0.0792000000000001,-0.42037137087096554,0.3541863397680309,229.47215696379462
100,4,5000,0,Wave,0.3640470904926281,0.08080000000000012,-0.31581014591912693,0.3088302953548035,260.04643320526884
100,4,5000,0,Wave,-0.13950871612013094,0.07280000000000011,-0.35460407163348673,0.277393481714979,217.05632714315183
100,4,5000,0,Wave,-0.15964392999113258,0.0664000000000001,-0.36146998439857686,0.25785861908840735,196.46305623817557
100,4,5000,0,Wave,-0.15034348373335488,0.06080000000000009,-0.3350471406882758,0.29164795572654223,234.96395880466198
100,4,5000,0,Wave,-0.11253173635388039,0.14400000000000024,-0.4176201680321019,0.37632016317236605,206.95955653991246
