x, y
0.61824,0.67581
0.57396,0.65535
0.63568,0.63851
0.58582,0.63535
0.6355,0.63746
0.60348,0.68081
0.65449,0.91764
0.65522,0.93216
0.65739,0.91402
0.62583,0.94203
0.64801,0.96586
0.64599,0.92075
0.65435,0.91198
0.63854,0.96571
0.66489,0.93521
0.66423,0.9219
0.60093,0.91521
0.61217,0.94173
0.63668,0.957
0.26567,0.93262
0.29266,0.95248
0.29283,0.89031
0.29634,0.88684
0.29975,0.88784
0.25922,0.93103
0.30051,0.89833
0.30078,0.91014
0.2892,0.90603
0.31897,0.90594
0.29297,0.9398
0.32456,0.91844
0.2824,0.91488
0.72577,0.6228
0.69179,0.65501
0.73124,0.64774
0.70736,0.64715
0.7482,0.66123
0.75413,0.65555
0.72829,0.64394
0.73141,0.64968
0.74003,0.6555
0.71674,0.65928
0.73858,0.67066
0.70582,0.64472
0.72854,0.66789
0.30505,0.88867
0.3007,0.82906
0.29653,0.86275
0.30548,0.8757
0.27021,0.84834
0.3074,0.8741
0.31416,0.88695
0.32754,0.86101
0.28219,0.83413
0.30917,0.88437
0.29847,0.89094
0.32502,0.82208
0.29784,0.83037
0.70647,0.35505
0.66659,0.35249
0.70552,0.3626
0.68344,0.39076
0.70515,0.32831
0.67654,0.34399
0.66411,0.36791
0.67145,0.37783
0.69898,0.39839
0.68514,0.36625
0.67374,0.38313
0.69703,0.39248
0.71267,0.35668
0.09557,0.58693
0.076797,0.59488
0.12209,0.64451
0.11487,0.63994
0.077856,0.60168
0.074612,0.62945
0.10071,0.65259
0.10429,0.63712
0.081943,0.62222
0.11699,0.59384
0.10525,0.63775
0.13167,0.59117
0.069049,0.61837
0.64008,0.23661
0.67848,0.23147
0.65245,0.21519
0.63429,0.21082
0.66581,0.212
0.67403,0.24855
0.6417,0.23204
0.64034,0.2312
0.64783,0.23447
0.67077,0.2064
0.63197,0.22043
0.65313,0.22029
0.63211,0.21558
0.56733,0.36876
0.57357,0.36311
0.55279,0.32607
0.52893,0.36158
0.56382,0.37298
0.5507,0.39546
0.54092,0.39524
0.5517,0.34887
0.55354,0.35176
0.58184,0.3825
0.51941,0.3731
0.55448,0.40097
0.54805,0.38703
0.56521,0.96265
0.56038,0.93994
0.52134,0.93988
0.56643,0.96518
0.5449,0.90309
0.57304,0.94599
0.53665,0.9721
0.55631,0.91975
0.54804,0.92265
0.56368,0.90178
0.51137,0.94723
0.53071,0.90136
0.52349,0.91828
0.35777,0.69023
0.34194,0.72187
0.39445,0.74511
0.36651,0.70841
0.39112,0.72603
0.3259,0.74353
0.38282,0.75601
0.39256,0.70786
0.3737,0.74044
0.3816,0.7602
0.33116,0.70666
0.35051,0.72514
0.36253,0.75944
0.18712,0.83268
0.21208,0.76787
0.18325,0.7879
0.19767,0.78659
0.20311,0.80978
0.17905,0.81066
0.18382,0.8176
0.20911,0.80989
0.19075,0.81167
0.17414,0.78753
0.18346,0.81917
0.20767,0.81896
0.21235,0.77472
0.54725,0.14453
0.52452,0.21217
0.55921,0.15994
0.54247,0.17392
0.56001,0.14758
0.5592,0.14467
0.56672,0.20461
0.53586,0.20346
0.53136,0.18199
0.55221,0.18774
0.54894,0.16508
0.55971,0.19009
0.51204,0.16129
0.11602,0.036898
0.068114,0.043035
0.069202,0.065365
0.095163,0.061686
0.099475,0.077694
0.09249,0.077679
0.12271,0.061313
0.096397,0.067013
0.093573,0.062207
0.081995,0.081491
0.060764,0.080514
0.10355,0.035013
0.13057,0.056395
0.78376,0.84986
0.79653,0.84944
0.81484,0.78841
0.7615,0.82837
0.82475,0.8009
0.78171,0.84558
0.7964,0.78277
0.78442,0.83941
0.76635,0.84127
0.76165,0.79959
0.75706,0.80753
0.79459,0.83362
0.75574,0.81943
0.69725,0.68035
0.67276,0.69657
0.69709,0.72976
0.67303,0.70058
0.6826,0.7029
0.69412,0.68537
0.66431,0.71175
0.68389,0.7202
0.70868,0.68966
0.7183,0.68827
0.69888,0.67123
0.72017,0.69205
0.7173,0.71861
0.1195,0.82184
0.089927,0.81482
0.072484,0.83793
0.084042,0.84522
0.084407,0.85083
0.056521,0.80858
0.091167,0.84531
0.072356,0.84345
0.10814,0.82016
0.062439,0.8049
0.053113,0.81839
0.096937,0.82408
0.085549,0.83293
0.13896,0.81454
0.14526,0.8323
0.10981,0.8191
0.15806,0.82004
0.14932,0.82867
0.085523,0.83867
0.12554,0.80525
0.093965,0.85308
0.10664,0.81431
0.14534,0.81376
0.15379,0.82128
0.11943,0.83782
0.12761,0.81782
0.063944,0.75006
0.058272,0.72936
0.094739,0.75432
0.049379,0.74917
0.092402,0.74603
0.050406,0.80009
0.029559,0.76209
0.051413,0.77139
0.051859,0.75485
0.090702,0.78143
0.061253,0.72848
0.036192,0.751
0.039377,0.74423
0.95573,0.47317
0.94227,0.47005
0.93549,0.46375
0.95695,0.47838
0.97896,0.47978
0.92582,0.45825
0.95383,0.47155
0.97522,0.47343
0.96069,0.51227
0.94784,0.46436
0.94307,0.501
0.92996,0.50583
0.93441,0.46344
0.58493,0.10879
0.61902,0.15618
0.56936,0.14512
0.59862,0.15095
0.56665,0.12398
0.56144,0.11658
0.56643,0.16113
0.57684,0.1439
0.61602,0.1386
0.61985,0.11789
0.59547,0.1168
0.60358,0.10129
0.59732,0.10288
0.22248,0.29779
0.19572,0.36531
0.17564,0.32043
0.24896,0.3466
0.2077,0.36397
0.20707,0.34041
0.21705,0.36069
0.24703,0.34141
0.2227,0.30795
0.211,0.30517
0.17915,0.34959
0.22919,0.31312
0.21623,0.29596
0.3994,0.60736
0.37726,0.62857
0.40109,0.61903
0.35064,0.60155
0.35336,0.60255
0.41754,0.63172
0.39356,0.62075
0.39112,0.60475
0.3807,0.60471
0.40413,0.60058
0.40013,0.62025
0.35178,0.62862
0.39055,0.65671
0.82193,0.56728
0.85397,0.57362
0.79208,0.57508
0.82389,0.60067
0.81262,0.58105
0.84891,0.58067
0.81037,0.58413
0.84461,0.55949
0.79076,0.5694
0.79301,0.57067
0.80513,0.58985
0.81362,0.54985
0.86197,0.57978
0.43495,0.28597
0.43496,0.27697
0.46888,0.31011
0.47468,0.28705
0.42721,0.28759
0.43831,0.27019
0.44086,0.2836
0.42786,0.28993
0.44752,0.30509
0.46462,0.26351
0.47314,0.27563
0.48437,0.27179
0.44702,0.28234
0.91798,0.089748
0.93484,0.1102
0.92877,0.13036
0.93376,0.089244
0.94148,0.068333
0.92008,0.086293
0.92902,0.099173
0.94105,0.1335
0.92734,0.11037
0.90738,0.083173
0.94069,0.079734
0.91282,0.11009
0.96243,0.11093
0.18186,0.89746
0.16682,0.90196
0.14117,0.84716
0.2055,0.8608
0.14908,0.89357
0.20744,0.86386
0.16363,0.83483
0.14597,0.85018
0.1395,0.87552
0.15639,0.87571
0.18463,0.83255
0.18259,0.86422
0.14906,0.89512
0.70001,0.30732
0.69898,0.35076
0.66828,0.2929
0.70544,0.33087
0.70932,0.34703
0.66113,0.31845
0.67421,0.297
0.67573,0.32694
0.73201,0.32879
0.69182,0.32415
0.72847,0.30461
0.73164,0.33555
0.71892,0.30424
0.84458,0.34089
0.90515,0.33484
0.86039,0.34526
0.84258,0.36412
0.90226,0.31809
0.89388,0.34648
0.84092,0.33656
0.87452,0.35976
0.88913,0.31602
0.85329,0.37556
0.88476,0.35994
0.86083,0.35035
0.86311,0.3462
0.87661,0.13346
0.89402,0.13926
0.88465,0.10367
0.88995,0.13926
0.8864,0.13702
0.90211,0.12287
0.87019,0.13363
0.92103,0.098513
0.87083,0.070502
0.90945,0.10544
0.88014,0.1006
0.91064,0.11339
0.89271,0.09002
0.89621,0.041657
0.8787,0.058253
0.92924,0.078407
0.88645,0.056958
0.90858,0.088881
0.8711,0.091907
0.88036,0.071301
0.91941,0.05263
0.90082,0.05116
0.91028,0.046181
0.92807,0.064036
0.928,0.074077
0.88511,0.049391
0.65311,0.12691
0.65796,0.18186
0.64452,0.16501
0.68282,0.14702
0.65755,0.17113
0.65642,0.15234
0.64642,0.16061
0.65262,0.16262
0.62335,0.17553
0.65166,0.17739
0.66808,0.14405
0.66084,0.14338
0.63691,0.13378
0.86696,0.12858
0.91775,0.15545
0.86344,0.14438
0.93017,0.13797
0.93242,0.13405
0.89887,0.15888
0.89459,0.15623
0.8892,0.11133
0.91202,0.17111
0.86801,0.13709
0.92637,0.14559
0.89244,0.15839
0.864,0.15934
0.53663,0.19709
0.53036,0.1792
0.51179,0.22169
0.5207,0.17263
0.50337,0.18505
0.52701,0.1969
0.49327,0.20596
0.50904,0.16765
0.53143,0.21165
0.55161,0.21088
0.49449,0.18061
0.51278,0.1832
0.53792,0.18053
0.44059,0.17597
0.4222,0.20915
0.48779,0.18785
0.47558,0.18257
0.4279,0.15792
0.42397,0.17895
0.45627,0.14778
0.47344,0.18827
0.46589,0.217
0.43232,0.16447
0.45141,0.21778
0.48333,0.18447
0.48302,0.21275
0.088762,0.33141
0.054533,0.30067
0.089065,0.32635
0.072215,0.31485
0.098224,0.2985
0.08643,0.36783
0.068361,0.33987
0.09052,0.30391
0.095974,0.31906
0.074703,0.3344
0.10121,0.31723
0.049826,0.34061
0.091824,0.30424
0.84391,0.58714
0.82133,0.5825
0.84538,0.58052
0.80786,0.54757
0.82097,0.55661
0.84878,0.58162
0.80417,0.55767
0.83289,0.55468
0.80391,0.54409
0.84131,0.57823
0.81695,0.59287
0.80467,0.55104
0.83575,0.54881
0.18566,0.35614
0.17703,0.36187
0.23158,0.34562
0.22633,0.38313
0.2262,0.3424
0.20616,0.34517
0.23559,0.33185
0.20788,0.37407
0.22701,0.33119
0.24107,0.37502
0.20504,0.39951
0.24891,0.36691
0.22985,0.3468
0.72127,0.37723
0.6699,0.37713
0.73234,0.38617
0.74429,0.37085
0.73011,0.38648
0.68126,0.3753
0.68566,0.38482
0.7358,0.37311
0.70424,0.37949
0.71251,0.37879
0.71859,0.3364
0.72185,0.33751
0.6894,0.39925
0.88913,0.61575
0.94762,0.59834
0.88893,0.58132
0.92275,0.56649
0.91747,0.63476
0.92949,0.63378
0.92095,0.62708
0.94144,0.61059
0.91699,0.60793
0.93776,0.56736
0.91877,0.5728
0.92506,0.61093
0.88526,0.60269
0.83211,0.0882
0.86173,0.10392
0.87182,0.097595
0.85887,0.11339
0.84654,0.097487
0.88482,0.13544
0.84291,0.081892
0.8798,0.14508
0.85019,0.11563
0.85934,0.1064
0.86224,0.095212
0.87408,0.094951
0.83432,0.11825
0.7799,0.59152
0.79821,0.5996
0.79807,0.55145
0.81264,0.61955
0.80191,0.58163
0.78242,0.55906
0.79178,0.57058
0.77886,0.59883
0.79731,0.57338
0.78309,0.59126
0.7814,0.56488
0.82628,0.57037
0.78395,0.56036
0.57882,0.3044
0.58176,0.36629
0.60335,0.3315
0.58264,0.34451
0.60587,0.32229
0.60384,0.29916
0.57011,0.35281
0.59738,0.35985
0.59066,0.35581
0.60158,0.30947
0.58303,0.33753
0.56203,0.31195
0.61349,0.33308
0.35588,0.24604
0.36179,0.29154
0.38664,0.26965
0.38509,0.28997
0.34459,0.28202
0.37561,0.27582
0.37669,0.28901
0.39899,0.27287
0.34171,0.26391
0.41414,0.27404
0.3858,0.29139
0.35528,0.27422
0.39803,0.249
0.20957,0.49844
0.20376,0.55921
0.16271,0.5147
0.20439,0.53891
0.2199,0.52851
0.22776,0.53508
0.22059,0.48997
0.23336,0.52194
0.19282,0.54975
0.18974,0.50962
0.2335,0.51711
0.19899,0.5337
0.22467,0.53877
0.43583,0.54344
0.46567,0.51942
0.47459,0.54134
0.44858,0.55768
0.4481,0.56497
0.48287,0.55668
0.46083,0.54141
0.44608,0.55844
0.45146,0.56075
0.44921,0.56834
0.44301,0.5553
0.45598,0.55299
0.43295,0.55243
0.70838,0.60223
0.73923,0.55245
0.75031,0.56222
0.75074,0.60284
0.70938,0.59185
0.72406,0.55515
0.71026,0.58042
0.72931,0.59165
0.71675,0.60198
0.73934,0.5838
0.73318,0.588
0.76604,0.57973
0.706,0.61196
0.44572,0.55575
0.48155,0.58732
0.4516,0.57977
0.42945,0.62096
0.4295,0.62062
0.4405,0.5961
0.43695,0.56592
0.46047,0.57811
0.47189,0.60079
0.45479,0.60196
0.45412,0.57549
0.44766,0.57944
0.46148,0.61426
0.13782,0.094112
0.14603,0.14021
0.14979,0.12553
0.14095,0.12761
0.14695,0.1245
0.13259,0.11984
0.16984,0.12678
0.15379,0.080527
0.16602,0.11134
0.16205,0.10908
0.15861,0.12554
0.13716,0.12783
0.16851,0.1201
0.19388,0.57291
0.24079,0.54262
0.21302,0.57088
0.18423,0.55987
0.21302,0.57219
0.22334,0.54079
0.24217,0.54065
0.20961,0.56988
0.21026,0.58176
0.24364,0.5468
0.20482,0.53512
0.18404,0.57402
0.2125,0.58351
0.94244,0.39799
0.98361,0.40224
0.95562,0.40208
0.9518,0.40045
0.94998,0.40607
0.95787,0.38442
0.94104,0.40627
0.95518,0.40386
0.97276,0.4252
0.95932,0.40539
0.9278,0.38046
0.93059,0.42632
0.90872,0.40036
0.32071,0.23011
0.25788,0.25134
0.27717,0.21376
0.32412,0.22473
0.27095,0.21249
0.29025,0.23169
0.28716,0.23751
0.31011,0.23374
0.31906,0.23552
0.25716,0.22255
0.3133,0.22871
0.27621,0.27077
0.2621,0.23894
0.83051,0.3676
0.80455,0.40468
0.80522,0.37164
0.82675,0.42633
0.82855,0.4127
0.85872,0.42589
0.85767,0.36633
0.83013,0.40712
0.81593,0.36366
0.87009,0.37403
0.86336,0.3907
0.84064,0.40953
