N,n,ite,rho,Method,D,V,M,L,HT
100,5,2000,0.9000000000000006,Lopi,-0.3632014872830375,0.05463707349975683,-0.2873324926481251,0.363842276849977,204.89017975349657
100,5,2000,0.9000000000000006,Lopi,-0.5528350396883375,0.06706228219345407,-0.14492385076786063,0.39891558159675555,169.92324031514053
100,5,2000,0.9000000000000006,Lopi,0.12461238279968181,0.15073885164302644,-0.22323863634721958,0.44236457147282704,215.94860068120585
100,5,2000,0.9000000000000006,Lopi,-0.18038317837912415,0.07199895048940054,-0.24440128639157976,0.4517445109213571,213.92810191476391
100,5,2000,0.9000000000000006,Lopi,-0.2709761932299737,0.1168741597594827,-0.1798028433418385,0.27792104851936056,209.94746842108728
100,5,2000,0.9000000000000006,Lopi,-0.5254906246322817,0.07107877955847676,-0.22951614455699004,0.4998193907305968,186.60432846047527
100,5,2000,0.9000000000000006,Lopi,0.3283065545173152,0.10989439472950349,-0.17531267539262868,0.2979903946171684,203.49064100433867
100,5,2000,0.9000000000000006,Lopi,-0.20730453834045853,0.44045997468072945,-0.07531928972971799,2.112411304007064,271.80285387219635
100,5,2000,0.9000000000000006,Lopi,0.15413608677982907,0.10560566523720402,-0.2907587395456687,0.5672582157467344,194.63551524756556
100,5,2000,0.9000000000000006,Lopi,0.16343539405118118,0.20028664095487042,-0.29932093952683203,1.4869655945183635,246.22504710295476
100,5,2000,0.9000000000000006,Lopi,-0.23702632367086876,0.1174048340254055,-0.11977343625473628,0.40045429819795053,206.84333753388984
100,5,2000,0.9000000000000006,Lopi,-0.21065183703262647,0.11304878330550283,-0.18310292315244156,0.46521998004790394,198.55487727691127
100,5,2000,0.9000000000000006,Lopi,-0.16772959346784383,0.09742503731139293,-0.13482498468997786,0.3336922353525819,232.19715867452493
100,5,2000,0.9000000000000006,Lopi,-0.2720043968399474,0.0822543732693221,-0.43483843761742524,0.2131441757349279,191.51252768252354
100,5,2000,0.9000000000000006,Lopi,-0.2582317030664862,0.020655641487239106,-0.14765634043489584,0.2734007449694825,203.01830931799014
100,5,2000,0.9000000000000006,Lopi,0.3748969732166506,0.0593396525072112,-0.21112788945575853,0.3410490406796503,223.5148328860908
100,5,2000,0.9000000000000006,Lopi,-0.1342764883834552,0.17531141967856956,-0.13403610172505753,1.468882593445444,231.47299585589155
100,5,2000,0.9000000000000006,Lopi,-0.28517174603323947,0.13977868665732146,-0.10963335656676573,0.4083257723990598,201.9295896788629
100,5,2000,0.9000000000000006,Lopi,0.25822504769553833,0.21216634385582073,-0.19038638821069123,2.092604210418267,279.7616468736107
100,5,2000,0.9000000000000006,Lopi,-0.3886441326681598,0.12417211815532103,-0.03641901413338421,0.4674573982367458,196.67736653080266
100,5,2000,0.9000000000000006,Lopi,0.2610697275238253,0.20668116096236205,-0.24308497299986995,0.5904629650744451,275.1176518134711
100,5,2000,0.9000000000000006,Lopi,-0.17286601389998185,0.024915018530602885,-0.3488829597023633,0.22977030265358364,210.57240815617143
100,5,2000,0.9000000000000006,Lopi,-0.11409723632232284,0.12209648510650542,-0.29471137319428353,1.4199222744578843,299.61516285630836
100,5,2000,0.9000000000000006,Lopi,-0.584947749945748,0.055983134351857276,-0.04379918890176244,0.38561608802706454,193.467266019753
100,5,2000,0.9000000000000006,Lopi,-0.4328922475384459,0.23601100306593986,-0.23365294327331335,0.38759298707292156,229.97527609350612
100,5,2000,0.9000000000000006,Lopi,-0.06568631793929627,0.157862112072029,-0.2679378692761282,0.39731951711209657,185.80488696718402
100,5,2000,0.9000000000000006,Lopi,-0.4208919490900872,0.08948092108701083,-0.03163830944040279,0.41991462578082356,194.18767491299948
100,5,2000,0.9000000000000006,Lopi,-0.07446754442039179,0.14547893447677698,-0.0901031122820495,0.456787114042566,183.2769030316343
100,5,2000,0.9000000000000006,Lopi,-0.4446143407529215,0.12195801524138983,-0.19225172407282223,0.3418961814665642,206.51984538744463
100,5,2000,0.9000000000000006,Lopi,-0.13903790036777025,0.05164347338985248,-0.18058182677406207,0.3950759511255906,223.84349397027592
100,5,2000,0.9000000000000006,Lopi,0.16502429917717798,0.09055430271537437,-0.23349105015903557,0.3577922213014075,215.8528877809138
100,5,2000,0.9000000000000006,Lopi,0.2716431251078977,0.0946744814536059,-0.10337495801277705,0.461443879263579,165.01704391919978
100,5,2000,0.9000000000000006,Lopi,-0.2723243307944183,0.11086550398128683,-0.2776470502076577,0.6477132589990445,187.91299863998364
100,5,2000,0.9000000000000006,Lopi,0.23988332232886334,0.18838410660116692,-0.33933163973529457,2.1400910451754616,282.4234644047446
100,5,2000,0.9000000000000006,Lopi,0.1583107004912403,0.24938704005073706,-0.3332259083881648,0.3191179070103951,224.38273375808208
100,5,2000,0.9000000000000006,Lopi,0.07421673842018037,0.11746062375814155,-0.2674839310812647,0.3334492609086038,204.73949955325563
100,5,2000,0.9000000000000006,Lopi,-0.11246544800165698,0.05554131007851345,-0.3541165583536774,0.3465393234421124,222.26737500694546
100,5,2000,0.9000000000000006,Lopi,-0.44191672819936845,0.15476076772056854,-0.11320162695179131,0.43621719476787674,185.53911409810115
100,5,2000,0.9000000000000006,Lopi,-0.37391010765527555,0.023444066975355775,-0.2141098039221066,0.27647195262416085,191.48180619076692
100,5,2000,0.9000000000000006,Lopi,-0.08062244234375907,0.06612647683237373,-0.2998991314463357,0.34457124129635014,211.0052369689686
100,5,2000,0.9000000000000006,Lopi,-0.365487819252189,0.18567518863243396,-0.24390007989116558,0.2041926502770697,220.34328009502715
100,5,2000,0.9000000000000006,Lopi,-0.2123426087619043,0.19349638261455548,-0.08573726697853475,0.5428989484599003,222.90758579116556
100,5,2000,0.9000000000000006,Lopi,-0.32455971765012026,0.20706698152694863,-0.20142973429858024,0.509436842350182,177.13589681614533
100,5,2000,0.9000000000000006,Lopi,-0.35782420909868906,0.23079504682349145,-0.12005779053287682,0.5058092621533143,177.7395943441415
100,5,2000,0.9000000000000006,Lopi,0.1864376436677701,0.2712159309515901,-0.2626370356536107,0.35344756767430535,240.8475642910197
100,5,2000,0.9000000000000006,Lopi,-0.19933499589641077,0.016092238968651758,-0.2909444945354416,0.17346629144467732,217.26185418368107
100,5,2000,0.9000000000000006,Lopi,-0.401203984065045,0.05835704365556713,-0.16954108025868433,0.38335408301754353,194.84214667449004
100,5,2000,0.9000000000000006,Lopi,-0.18949779017277152,0.03233773924225692,-0.12001511438831422,0.3666960817603533,185.03382348196214
100,5,2000,0.9000000000000006,Lopi,-0.07479793289736991,0.06000559088753623,-0.2871480753467406,0.22993683874658682,201.37600451735585
100,5,2000,0.9000000000000006,Lopi,-0.4277488709016416,0.03965017537553548,-0.0891448306258618,0.34270109513933755,211.67446478425265
100,5,2000,0.9000000000000006,Lopi,-0.2834150922164015,0.04275356278981282,-0.296458472797968,0.2892482804427922,199.85006649932726
100,5,2000,0.9000000000000006,Lopi,-0.09337421369595289,0.05232179612459664,-0.30860248445397825,0.21508983768610523,203.39699926095528
100,5,2000,0.9000000000000006,Lopi,-0.462736801509827,0.2156434546190736,-0.09537993611876977,0.5800342556422021,174.75081401717313
100,5,2000,0.9000000000000006,Lopi,-0.43064380079218745,0.14413150578600847,-0.35379879940987,0.23206348682025482,202.03358245208182
100,5,2000,0.9000000000000006,Lopi,0.518289384016303,0.23197296554788963,-0.1126853926861516,0.9271486843567085,239.0026539016264
100,5,2000,0.9000000000000006,Lopi,-0.11641073106939301,0.1915445144072587,-0.05108581244591128,0.31439573167514334,206.63878755717832
100,5,2000,0.9000000000000006,Lopi,0.2390010360208685,0.08073047202544634,-0.09788856814606342,0.4667614190451988,209.99052895663272
100,5,2000,0.9000000000000006,Lopi,-0.49029065295447694,0.13068704643814139,-0.21498014807973703,0.44410504887044033,209.7585483832516
100,5,2000,0.9000000000000006,Lopi,-0.1184473133158651,0.07351990826456599,-0.32614119789703405,0.5482938741030543,254.26026997685972
100,5,2000,0.9000000000000006,Lopi,-0.19821828820439505,0.12249426332889887,-0.2393852456038644,0.30391308908064846,196.19983477039915
100,5,2000,0.9000000000000006,Lopi,0.2880668212571624,0.22548027162448894,-0.27915466394050614,1.460876713891377,199.46189726229835
100,5,2000,0.9000000000000006,Lopi,-0.15372259116171863,0.14177171462710064,-0.18564558700254769,0.5372503549941712,254.21281898316428
100,5,2000,0.9000000000000006,Lopi,0.2602898910592395,0.20902092119850085,-0.08823374052051763,0.3606230355599836,217.28111453006545
100,5,2000,0.9000000000000006,Lopi,-0.3403727451417593,0.18880038609897692,-0.3217437041521038,0.47250450228391894,218.29835321474695
100,5,2000,0.9000000000000006,Lopi,-0.48820401803587155,0.02687946333228598,-0.034536690682931935,0.4317766210173735,187.3814825009473
100,5,2000,0.9000000000000006,Lopi,0.11749902356590212,0.02928952050787186,-0.22294386734721386,0.4053595269624214,215.83784059307965
100,5,2000,0.9000000000000006,Lopi,-0.3406041338670213,0.04285302242719931,-0.3011669048208251,0.3260499405335229,182.28977430349403
100,5,2000,0.9000000000000006,Lopi,-0.3838052172270482,0.11732091135314424,-0.03306464178985178,0.5260007883025054,192.33104834058403
100,5,2000,0.9000000000000006,Lopi,-0.2684146403224359,0.08666591504335461,-0.24708454244513942,0.26652197722776433,232.37528730673614
100,5,2000,0.9000000000000006,Lopi,-0.31882618260717266,0.03598303094205384,-0.1441239734097731,0.3738092337082431,206.48483685258918
100,5,2000,0.9000000000000006,Lopi,0.16280210334128248,0.2380193174690522,-0.09172218980916036,1.338170045666827,285.44530072308464
100,5,2000,0.9000000000000006,Lopi,0.04945728117951376,0.1477257615201813,-0.11396155913410518,0.3557235222179653,207.83486937989588
100,5,2000,0.9000000000000006,Lopi,-0.2576323355732965,0.07727552963676419,-0.1578553766495539,0.4648830158383076,185.372890230049
100,5,2000,0.9000000000000006,Lopi,-0.17587660243935538,0.17107078379260715,-0.08188636485518817,0.36309589190101094,219.79723706139615
100,5,2000,0.9000000000000006,Lopi,-0.3165187571671625,0.0392229448916663,-0.276075340675205,0.39120672718995153,223.9203094076143
100,5,2000,0.9000000000000006,Lopi,0.22184141070816638,0.13947199968873658,-0.056769280040325845,0.3848585882138037,181.05811911362463
100,5,2000,0.9000000000000006,Lopi,-0.07813717857916093,0.10700884541265243,-0.16878789045881562,0.4912943736128405,217.0941146944366
100,5,2000,0.9000000000000006,Lopi,-0.40106766995398957,0.006725341058504181,-0.21630659298465363,0.38838586536870556,193.17196581019738
100,5,2000,0.9000000000000006,Lopi,-0.47425174157818895,0.0693814711516065,-0.20233090088429467,0.517172541320292,208.53741863819883
100,5,2000,0.9000000000000006,Lopi,-0.4520117664496398,0.12967468141218438,-0.14408640460741348,0.42024692539029196,197.25879565591939
100,5,2000,0.9000000000000006,Lopi,0.34154953857299303,0.16047816974096532,-0.28625114339813323,0.5702420858930163,193.77966061990202
100,5,2000,0.9000000000000006,Lopi,-0.42099231342061694,0.057390225716830445,-0.13162545594150585,0.49609700669420953,198.8850272292668
100,5,2000,0.9000000000000006,Lopi,-0.21861796895564908,0.07094441750730184,-0.20863905976977273,0.3519497971419484,163.94055094617178
100,5,2000,0.9000000000000006,Lopi,-0.5329843222214986,0.025315099476297565,-0.1362570470875347,0.4318994266946956,197.50160568640104
100,5,2000,0.9000000000000006,Lopi,-0.2278304680597611,0.13435310941221415,-0.16159697550706012,0.5634952016868752,261.6955981551754
100,5,2000,0.9000000000000006,Lopi,0.08592499365018412,0.06898244324155062,-0.28558937392227385,0.3826869508902541,181.12677992873188
100,5,2000,0.9000000000000006,Lopi,0.47122112517943127,0.0785930071005819,-0.26286499271115066,0.41299902395181065,207.6998236675369
100,5,2000,0.9000000000000006,Lopi,-0.07009761310266571,0.1615638587326346,-0.2165778638210031,0.4241787162646865,193.37227689685673
100,5,2000,0.9000000000000006,Lopi,-0.21207094977863938,0.33109738073332995,-0.3016874359740477,3.7741031310111803,229.73616554530662
